,day,views,redViews,comments,likes,dislikes,videosAddedToPlaylists,videosRemovedFromPlaylists,shares,estimatedMinutesWatched,estimatedRedMinutesWatched,averageViewDuration,averageViewPercentage,annotationClickThroughRate,annotationCloseRate,annotationImpressions,annotationClickableImpressions,annotationClosableImpressions,annotationClicks,annotationCloses,cardClickRate,cardTeaserClickRate,cardImpressions,cardTeaserImpressions,cardClicks,cardTeaserClicks,subscribersGained,subscribersLost,estimatedRevenue,estimatedAdRevenue,grossRevenue,estimatedRedPartnerRevenue,monetizedPlaybacks,playbackBasedCpm,adImpressions,cpm
255,2020-09-12,1037,28,1,15,1,9,2,1,2124,88,122,13.900000000000002,0,0,0,0,0,0,0,0.0,0.030299999999999997,1,33,0,1,7,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
256,2020-09-13,1274,75,6,21,0,5,4,21,2542,486,119,14.000000000000002,0,0,0,0,0,0,0,0.0,0.0,0,35,0,0,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
257,2020-09-14,1021,59,1,15,0,6,3,2,2320,327,136,15.950000000000001,0,0,0,0,0,0,0,0.5,0.047599999999999996,2,21,1,1,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
258,2020-09-15,1005,36,3,9,0,14,2,2,2075,71,123,13.25,0,0,0,0,0,0,0,1.0,0.030299999999999997,1,33,1,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
259,2020-09-16,1020,47,3,21,1,9,5,1,2002,87,117,13.919999999999998,0,0,0,0,0,0,0,0.0,0.0385,1,26,0,1,9,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
260,2020-09-17,1192,40,11,22,0,15,1,4,2441,44,122,15.03,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,5,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
261,2020-09-18,1256,43,5,24,0,11,3,5,2507,60,119,13.669999999999998,0,0,0,0,0,0,0,0.0,0.0,0,36,0,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
262,2020-09-19,1127,44,5,16,0,10,3,3,2122,90,112,12.83,0,0,0,0,0,0,0,0.0,0.0,0,30,0,0,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
263,2020-09-20,1435,74,2,38,2,23,10,3,3389,188,141,16.06,0,0,0,0,0,0,0,0.0,0.0,0,35,0,0,12,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
264,2020-09-21,1061,74,6,26,1,14,5,0,2274,98,128,14.23,0,0,0,0,0,0,0,0.0,0.0,1,17,0,0,13,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
265,2020-09-22,1055,54,6,20,0,5,2,3,2485,129,141,16.33,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,8,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
266,2020-09-23,1124,87,3,17,1,12,2,2,2409,211,128,15.329999999999998,0,0,0,0,0,0,0,0.3333,0.047599999999999996,3,21,1,1,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
267,2020-09-24,1002,56,3,17,1,13,4,4,2156,199,129,15.22,0,0,0,0,0,0,0,0.0,0.0,0,30,0,0,10,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
268,2020-09-25,1106,42,2,31,0,15,5,5,2320,80,125,14.81,0,0,0,0,0,0,0,0.0,0.0667,2,30,0,2,6,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
269,2020-09-26,1259,70,6,19,1,8,1,3,2747,135,130,15.960000000000003,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,11,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
270,2020-09-27,1356,80,4,31,0,25,4,1,3258,161,144,17.02,0,0,0,0,0,0,0,0.0,0.07690000000000001,2,26,0,2,12,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
271,2020-09-28,1260,65,7,23,1,8,2,7,2479,115,118,13.900000000000002,0,0,0,0,0,0,0,0.0,0.047599999999999996,1,21,0,1,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
272,2020-09-29,1032,52,3,13,3,15,6,5,1828,62,106,12.509999999999998,0,0,0,0,0,0,0,0.3333,0.0645,3,31,1,2,13,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
273,2020-09-30,1326,82,6,30,1,14,7,0,2734,193,123,13.73,0,0,0,0,0,0,0,0.0,0.047599999999999996,3,21,0,1,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
274,2020-10-01,1154,28,6,23,1,8,3,1,2256,33,117,14.32,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
275,2020-10-02,1336,69,5,17,0,6,12,4,3074,203,138,16.39,0,0,0,0,0,0,0,0.0,0.0,0,40,0,0,6,2,0.0,0.0,0.0,0.0,0,0.0,0,0.0
276,2020-10-03,1352,52,11,15,1,12,1,0,2705,196,120,13.63,0,0,0,0,0,0,0,0.0,0.0217,1,46,0,1,4,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
277,2020-10-04,1412,121,6,32,0,17,11,5,3038,392,129,15.98,0,0,0,0,0,0,0,0.0,0.0,0,21,0,0,9,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
278,2020-10-05,1513,106,7,35,0,18,2,2,3186,402,126,14.77,0,0,0,0,0,0,0,0.5,0.0256,2,39,1,1,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
279,2020-10-06,1260,82,5,25,1,16,5,0,2291,92,109,12.960000000000003,0,0,0,0,0,0,0,0.0,0.0455,1,22,0,1,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
280,2020-10-07,1255,40,12,25,0,25,6,3,2675,95,127,14.99,0,0,0,0,0,0,0,0.0,0.0278,2,36,0,1,17,3,0.0,0.0,0.0,0.0,0,0.0,0,0.0
281,2020-10-08,1276,61,3,10,0,15,2,3,2830,225,133,15.35,0,0,0,0,0,0,0,0.0,0.0741,2,27,0,2,7,4,0.0,0.0,0.0,0.0,0,0.0,0,0.0
282,2020-10-09,1208,76,5,19,1,9,7,1,2854,221,141,16.83,0,0,0,0,0,0,0,0.0,0.04,1,25,0,1,15,6,0.0,0.0,0.0,0.0,0,0.0,0,0.0
283,2020-10-10,1313,77,5,23,0,13,1,3,2325,273,106,12.02,0,0,0,0,0,0,0,0.0,0.0,0,33,0,0,3,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
284,2020-10-11,1516,76,32,74,0,13,10,3,3451,205,136,15.17,0,0,0,0,0,0,0,0.0,0.08109999999999999,3,37,0,3,15,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
285,2020-10-12,1204,52,4,23,2,12,1,1,2170,126,108,12.2,0,0,0,0,0,0,0,0.0,0.0256,1,39,0,1,6,1,0.613,0.589,1.071,0.023,127,8.433,141,7.596
286,2020-10-13,1139,88,6,21,0,10,4,2,2450,211,129,15.25,0,0,0,0,0,0,0,0.0,0.0,1,21,0,0,10,1,1.65,1.585,2.881,0.065,447,6.445,502,5.739
287,2020-10-14,1276,64,5,38,2,14,5,2,2655,85,124,15.160000000000002,0,0,0,0,0,0,0,0.0,0.025,1,40,0,1,6,1,1.399,1.368,2.488,0.031,491,5.067,537,4.633
288,2020-10-15,1230,58,4,21,0,10,4,1,2495,185,121,14.66,0,0,0,0,0,0,0,0.0,0.0323,1,31,0,1,11,1,1.554,1.507,2.739,0.047,498,5.5,565,4.848
289,2020-10-16,1274,50,6,29,0,13,7,2,2936,109,138,16.38,0,0,0,0,0,0,0,0.0,0.030299999999999997,1,33,0,1,9,1,1.482,1.44,2.618,0.042,460,5.691,508,5.154
290,2020-10-17,1202,81,0,31,1,14,0,1,2634,141,131,16.22,0,0,0,0,0,0,0,0.0,0.0385,1,26,0,1,6,1,2.056,2.017,3.668,0.039,404,9.079,452,8.115
291,2020-10-18,1174,54,2,25,0,17,4,0,2351,124,120,14.23,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,5,0,1.496,1.437,2.612,0.06,421,6.204,460,5.678
292,2020-10-19,1049,117,2,29,1,16,4,1,2428,269,138,17.18,0,0,0,0,0,0,0,0.5,0.035699999999999996,2,28,1,1,5,0,1.886,1.777,3.231,0.109,391,8.263,447,7.228
293,2020-10-20,1064,60,2,14,0,7,4,0,2278,165,128,16.03,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,7,1,2.24,2.178,3.96,0.062,411,9.635,456,8.684
294,2020-10-21,1317,79,3,18,1,14,8,1,3128,341,142,17.88,0,0,0,0,0,0,0,0.0,0.0,1,22,0,0,12,2,2.397,2.257,4.104,0.14,478,8.586,522,7.862
295,2020-10-22,1205,60,6,18,1,14,3,0,2457,188,122,14.17,0,0,0,0,0,0,0,0.0,0.0417,1,24,0,1,4,0,1.784,1.705,3.099,0.08,459,6.752,501,6.186
296,2020-10-23,1165,60,5,21,0,9,1,1,2502,183,128,15.24,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,5,0,1.431,1.362,2.476,0.069,374,6.62,401,6.175
297,2020-10-24,1322,62,0,15,1,15,3,5,2682,323,121,14.360000000000001,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,6,1,1.694,1.581,2.875,0.113,453,6.347,488,5.891
298,2020-10-25,1231,33,3,14,2,24,13,1,2522,69,122,14.760000000000002,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,5,1,1.522,1.493,2.713,0.029,454,5.976,490,5.537
299,2020-10-26,1168,64,8,31,2,16,4,3,2111,129,108,13.05,0,0,0,0,0,0,0,0.3333,0.087,3,23,1,2,13,1,1.485,1.441,2.62,0.044,431,6.079,478,5.481
300,2020-10-27,1163,31,10,17,0,15,8,3,2113,44,109,12.839999999999998,0,0,0,0,0,0,0,0.0,0.0345,1,29,0,1,10,2,1.632,1.621,2.947,0.011,408,7.223,439,6.713
301,2020-10-28,1215,52,6,25,1,9,4,15,2174,117,107,12.83,0,0,0,0,0,0,0,0.0,0.0313,1,32,0,1,8,3,1.946,1.915,3.481,0.031,461,7.551,496,7.018
302,2020-10-29,1552,91,16,32,1,18,8,2,3229,186,124,16.65,0,0,0,0,0,0,0,0.5,0.0417,2,24,1,1,16,5,2.339,2.275,4.137,0.063,613,6.749,667,6.202
303,2020-10-30,1461,54,9,28,2,14,5,0,3253,111,133,16.89,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,8,2,2.519,2.469,4.489,0.05,581,7.726,636,7.058
304,2020-10-31,1355,60,1,20,0,8,5,3,3033,124,134,17.65,0,0,0,0,0,0,0,0.0,0.0385,2,26,0,1,9,2,2.135,2.107,3.831,0.028,564,6.793,595,6.439
305,2020-11-01,1572,111,5,23,1,27,4,2,3812,343,145,18.38,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,15,1,1.931,1.78,3.236,0.151,520,6.223,559,5.789
306,2020-11-02,1432,80,4,11,2,20,8,1,3334,237,139,17.07,0,0,0,0,0,0,0,0.0,0.0,0,31,0,0,5,0,2.128,2.02,3.672,0.109,511,7.186,545,6.738
307,2020-11-03,1323,156,3,29,2,12,2,2,2997,446,135,17.09,0,0,0,0,0,0,0,0.0,0.0,1,27,0,0,9,1,2.469,2.257,4.103,0.213,459,8.939,495,8.289
308,2020-11-04,1225,94,4,20,1,12,6,0,2344,213,114,14.67,0,0,0,0,0,0,0,0.0,0.0,0,14,0,0,6,0,1.875,1.797,3.267,0.077,394,8.292,410,7.968
309,2020-11-05,1257,75,5,32,1,18,5,2,2537,142,121,15.58,0,0,0,0,0,0,0,0.0,0.0435,1,23,0,1,8,3,1.368,1.322,2.402,0.047,373,6.44,402,5.975
310,2020-11-06,1240,70,3,22,2,18,2,2,2426,85,117,14.42,0,0,0,0,0,0,0,0.0,0.035699999999999996,2,28,0,1,12,0,1.722,1.7,3.09,0.022,403,7.667,445,6.944
311,2020-11-07,1431,99,3,31,3,13,2,4,3158,282,132,16.41,0,0,0,0,0,0,0,0.0,0.0,0,35,0,0,9,1,2.336,2.191,3.984,0.145,488,8.164,507,7.858
312,2020-11-08,1308,37,7,17,0,11,3,2,3100,94,142,17.44,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,6,0,2.024,1.968,3.579,0.055,464,7.713,496,7.216
313,2020-11-09,1351,93,2,22,0,24,2,3,2394,257,106,12.55,0,0,0,0,0,0,0,0.6667000000000001,0.16670000000000001,3,24,2,4,8,2,1.408,1.311,2.383,0.097,486,4.903,516,4.618
314,2020-11-10,1304,49,6,26,2,11,2,0,2586,144,119,14.81,0,0,0,0,0,0,0,0.0,0.0,0,17,0,0,9,1,1.575,1.52,2.763,0.055,502,5.504,529,5.223
315,2020-11-11,1546,64,230,49,2,26,13,0,4097,362,159,6.76,0,0,0,0,0,0,0,0.0,0.0,0,28,0,0,18,5,1.54,1.511,2.748,0.029,392,7.01,420,6.543
316,2020-11-12,1235,67,7,21,0,9,6,4,3029,240,147,14.52,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,9,0,1.82,1.73,3.145,0.09,370,8.5,404,7.785
317,2020-11-13,1386,121,222,42,0,14,4,4,3793,316,164,5.05,0,0,0,0,0,0,0,0.0,0.0,0,21,0,0,8,0,3.561,2.007,3.648,0.154,483,7.553,508,7.181
318,2020-11-14,1241,35,2,14,2,14,2,3,2580,136,124,10.11,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,7,1,2.069,1.988,3.614,0.081,467,7.739,505,7.156
319,2020-11-15,1266,47,6,16,0,3,4,1,3756,149,178,18.81,0,0,0,0,0,0,0,0.0,0.0,0,26,0,0,6,2,1.554,1.471,2.675,0.083,423,6.324,444,6.025
320,2020-11-16,1143,51,7,22,2,2,1,0,2676,207,140,13.83,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,6,1,2.418,2.341,4.256,0.077,484,8.793,514,8.28
321,2020-11-17,1252,59,5,29,0,56,2,2,3540,460,169,13.69,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,10,3,2.315,2.096,3.811,0.219,433,8.801,483,7.89
322,2020-11-18,1139,89,5,15,1,17,11,1,2496,303,131,12.21,0,0,0,0,0,0,0,0.0,0.0,1,22,0,0,4,0,1.743,1.629,2.962,0.114,385,7.694,418,7.086
323,2020-11-19,1517,83,139,55,0,29,11,2,3589,198,141,6.69,0,0,0,0,0,0,0,0.0,0.0526,2,19,0,1,12,2,3.584,2.152,3.913,0.072,528,7.411,564,6.938
324,2020-11-20,1217,40,6,20,0,30,2,7,2764,78,136,12.839999999999998,0,0,0,0,0,0,0,0.0,0.0556,1,18,0,1,8,3,2.318,2.291,4.165,0.027,401,10.387,420,9.917
325,2020-11-21,1316,29,3,18,0,18,3,4,3482,74,158,16.06,0,0,0,0,0,0,0,0.0,0.0313,1,32,0,1,9,3,2.15,2.115,3.845,0.035,396,9.71,427,9.005
326,2020-11-22,1241,57,3,22,0,12,2,3,2838,77,137,15.479999999999999,0,0,0,0,0,0,0,0.5,0.07139999999999999,2,28,1,2,6,3,2.073,2.048,3.724,0.025,400,9.31,437,8.522
327,2020-11-23,1150,54,2,24,1,14,6,4,2309,112,120,12.58,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,4,1,2.467,2.409,4.379,0.058,377,11.615,393,11.142
328,2020-11-24,1280,57,4,16,0,7,3,13,2913,109,136,14.13,0,0,0,0,0,0,0,0.0,0.0,0,16,0,0,4,0,1.687,1.638,2.978,0.049,416,7.159,441,6.753
329,2020-11-25,1270,76,4,13,1,14,4,4,2763,103,130,15.289999999999997,0,0,0,0,0,0,0,0.0,0.05,1,20,0,1,9,0,1.989,1.956,3.556,0.033,437,8.137,482,7.378
330,2020-11-26,1175,37,2,12,0,3,33,3,3088,61,157,16.98,0,0,0,0,0,0,0,0.0,0.0,0,13,0,0,3,0,2.2,2.178,3.96,0.022,386,10.259,399,9.925
331,2020-11-27,1175,23,4,24,0,5,1,0,2264,23,115,12.64,0,0,0,0,0,0,0,0.0,0.0667,1,15,0,1,6,0,2.088,2.079,3.781,0.008,400,9.453,422,8.96
332,2020-11-28,1501,65,6,19,1,8,5,3,3202,115,128,14.57,0,0,0,0,0,0,0,0.0,0.0,0,18,0,0,9,2,2.339,2.291,4.166,0.048,536,7.772,556,7.493
333,2020-11-29,1126,65,0,11,0,19,4,1,2433,60,129,13.34,0,0,0,0,0,0,0,0.5,0.2143,4,14,2,3,5,2,2.083,2.07,3.763,0.014,374,10.061,416,9.046
334,2020-11-30,1275,42,6,43,0,13,2,4,2932,47,138,14.23,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,5,0,2.699,2.678,4.868,0.021,489,9.955,558,8.724
335,2020-12-01,1123,85,2,21,0,9,3,5,2154,104,115,13.119999999999997,0,0,0,0,0,0,0,0.0,0.0667,1,15,0,1,7,1,1.74,1.707,3.104,0.033,398,7.799,436,7.119
336,2020-12-02,1177,53,11,25,1,74,3,2,2739,66,139,15.329999999999998,0,0,0,0,0,0,0,0.0,0.0,1,28,0,0,7,4,1.873,1.855,3.373,0.018,407,8.287,440,7.666
337,2020-12-03,1235,53,9,26,1,10,1,3,2445,86,118,12.97,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,7,2,1.913,1.879,3.416,0.034,411,8.311,449,7.608
338,2020-12-04,1299,67,3,31,0,9,3,0,2421,82,111,12.16,0,0,0,0,0,0,0,0.0,0.0,1,32,0,0,4,2,2.332,2.304,4.189,0.028,438,9.564,498,8.412
339,2020-12-05,1378,65,4,25,2,20,10,7,3196,424,139,16.23,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,11,3,2.604,2.405,4.373,0.199,395,11.071,437,10.007
340,2020-12-06,1122,41,6,19,1,10,4,0,2063,50,110,12.42,0,0,0,0,0,0,0,0.0,0.0,0,27,0,0,2,2,1.574,1.56,2.836,0.015,354,8.011,388,7.309
341,2020-12-07,1245,62,9,25,2,13,1,8,1889,54,91,10.91,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,2,0,1.864,1.847,3.359,0.017,338,9.938,352,9.543
342,2020-12-08,1186,48,6,19,0,8,4,0,2414,102,122,13.48,0,0,0,0,0,0,0,0.0,0.0,0,29,0,0,7,2,2.193,2.161,3.929,0.031,371,10.59,412,9.536
343,2020-12-09,1062,64,6,21,0,6,2,7,1896,46,107,12.2,0,0,0,0,0,0,0,0.0,0.0,0,23,0,0,5,3,1.94,1.927,3.503,0.014,308,11.373,363,9.65
344,2020-12-10,1125,59,7,33,1,7,2,2,2303,136,122,13.61,0,0,0,0,0,0,0,0.0,0.0,0,40,0,0,13,0,2.065,2.024,3.681,0.04,351,10.487,382,9.636
345,2020-12-11,1151,73,3,26,1,6,4,2,2580,94,134,14.550000000000002,0,0,0,0,0,0,0,0.0,0.0345,1,29,0,1,7,0,1.688,1.663,3.024,0.024,372,8.129,397,7.617
346,2020-12-12,1301,69,3,41,0,15,3,7,2832,91,130,14.529999999999998,0,0,0,0,0,0,0,0.0,0.037000000000000005,1,27,0,1,6,1,1.721,1.705,3.1,0.016,357,8.683,404,7.673
347,2020-12-13,1211,74,3,19,2,11,1,1,2448,184,121,13.269999999999998,0,0,0,0,0,0,0,0.0,0.0385,1,26,0,1,8,0,1.798,1.74,3.163,0.058,312,10.138,336,9.414
348,2020-12-14,1221,57,7,20,0,7,7,1,2511,131,123,13.87,0,0,0,0,0,0,0,0.0,0.0,0,23,0,0,6,1,1.985,1.965,3.572,0.02,355,10.062,385,9.278
349,2020-12-15,1272,34,3,16,1,6,1,2,3163,68,149,15.340000000000002,0,0,0,0,0,0,0,0.0,0.030299999999999997,1,33,0,1,12,2,1.977,1.949,3.543,0.029,384,9.227,413,8.579
350,2020-12-16,1104,53,3,23,0,7,1,2,2175,67,118,11.5,0,0,0,0,0,0,0,0.0,0.0,0,37,0,0,8,1,1.578,1.549,2.816,0.029,297,9.481,320,8.8
351,2020-12-17,1464,65,82,63,1,19,3,5,3649,282,149,9.31,0,0,0,0,0,0,0,0.0,0.0,0,22,0,0,13,2,5.284,1.969,3.579,0.035,334,10.716,367,9.752
352,2020-12-18,1186,82,1,21,1,25,5,2,3112,229,157,13.699999999999998,0,0,0,0,0,0,0,0.0,0.0,0,33,0,0,8,1,1.668,1.59,2.891,0.078,300,9.637,329,8.787
353,2020-12-19,1390,87,5,32,1,17,2,1,3554,149,153,15.72,0,0,0,0,0,0,0,0.0,0.0286,1,35,0,1,8,2,2.306,2.247,4.086,0.059,329,12.419,385,10.613
354,2020-12-20,1262,67,2,19,0,11,5,0,2731,156,129,13.100000000000001,0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,5,2,1.703,1.655,3.008,0.049,326,9.227,347,8.669
355,2020-12-21,1246,104,6,45,1,24,13,4,2862,225,137,15.190000000000001,0,0,0,0,0,0,0,0.0,0.0909,1,11,0,1,9,3,1.528,1.49,2.709,0.038,297,9.121,321,8.439
356,2020-12-22,1267,54,3,22,1,16,5,0,2694,168,127,13.05,0,0,0,0,0,0,0,0.0,0.0,0,23,0,0,15,2,1.673,1.61,2.927,0.063,362,8.086,390,7.505
357,2020-12-23,1436,58,4,43,0,28,7,3,3731,99,155,11.06,0,0,0,0,0,0,0,0.0,0.04,1,25,0,1,11,2,9.811,2.766,5.028,0.045,515,9.763,575,8.744
358,2020-12-24,1004,21,1,25,0,12,2,4,2481,59,148,12.38,0,0,0,0,0,0,0,0.0,0.0,0,23,0,0,7,2,1.362,1.347,2.449,0.014,351,6.977,367,6.673
359,2020-12-25,1034,28,5,36,0,10,1,4,2342,30,135,12.09,0,0,0,0,0,0,0,0.0,0.0,0,15,0,0,7,1,2.049,2.04,3.708,0.009,364,10.187,429,8.643
360,2020-12-26,1189,85,1,30,0,11,1,1,2857,151,144,14.730000000000002,0,0,0,0,0,0,0,0.0,0.0,1,18,0,0,6,2,1.506,1.468,2.669,0.038,369,7.233,407,6.558
361,2020-12-27,1338,86,1,24,1,13,5,1,2953,271,132,14.540000000000001,0,0,0,0,0,0,0,0.25,0.1333,4,30,1,4,18,1,1.899,1.796,3.266,0.103,323,10.111,352,9.278
362,2020-12-28,1389,116,4,41,0,6,2,5,4231,437,182,18.13,0,0,0,0,0,0,0,0.0,0.024399999999999998,1,41,0,1,7,2,2.163,1.973,3.587,0.19,348,10.307,377,9.515
363,2020-12-29,1292,92,7,33,6,9,4,1,2855,489,132,13.8,0,0,0,0,0,0,0,0.0,0.0,0,21,0,0,8,4,2.361,2.228,4.051,0.133,388,10.441,415,9.761
364,2020-12-30,1245,78,6,21,2,12,6,10,2315,156,111,10.67,0,0,0,0,0,0,0,0.0,0.0,0,24,0,0,9,2,2.449,2.38,4.328,0.069,334,12.958,375,11.541
365,2020-12-31,1125,78,3,8,1,15,7,3,2834,265,151,15.86,0,0,0,0,0,0,0,0.0,0.0,0,20,0,0,8,2,1.58,1.518,2.76,0.062,328,8.415,343,8.047
